region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,source_file,week_start,a_2009_h1n1,a_h3,a_subtyping_not_performed,b,b_vic,b_yam,h3n2v,a_h5,a_h1,a_unable_to_subtype
National,NA,1999,15,1721,NA,NA,6.44974,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-04-12,0,15,75,20,NA,NA,0,0,1,0
National,NA,1999,16,1368,NA,NA,2.63158,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-04-19,0,11,17,8,NA,NA,0,0,0,0
National,NA,1999,17,1108,NA,NA,2.52708,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-04-26,0,5,20,3,NA,NA,0,0,0,0
National,NA,1999,18,982,NA,NA,1.73116,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-05-03,0,3,10,4,NA,NA,0,0,0,0
National,NA,1999,19,801,NA,NA,1.1236,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-05-10,0,0,5,4,NA,NA,0,0,0,0
National,NA,1999,20,618,NA,NA,1.13269,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-05-17,0,0,6,1,NA,NA,0,0,0,0
National,NA,1999,21,239,NA,NA,2.92887,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-05-24,0,0,7,0,NA,NA,0,0,0,0
National,NA,1999,22,97,NA,NA,1.03093,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-05-31,0,0,1,0,NA,NA,0,0,0,0
National,NA,1999,23,20,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-06-07,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,24,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-06-14,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,25,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-06-21,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,26,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-06-28,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,27,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-07-05,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,28,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-07-12,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,29,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-07-19,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,30,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-07-26,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,31,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-08-02,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,32,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-08-09,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,33,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-08-16,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,34,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-08-23,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,35,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-08-30,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,36,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-09-06,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,37,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-09-13,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,38,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-09-20,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,39,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-09-27,0,0,0,0,NA,NA,0,0,0,0
National,NA,1999,40,1687,NA,NA,1.06698,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-10-04,0,11,7,0,NA,NA,0,0,0,0
National,NA,1999,41,1883,NA,NA,1.06213,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-10-11,0,10,9,1,NA,NA,0,0,0,0
National,NA,1999,42,2097,NA,NA,2.2413,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-10-18,0,18,26,3,NA,NA,0,0,0,0
National,NA,1999,43,2162,NA,NA,2.63645,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-10-25,0,31,26,0,NA,NA,0,0,0,0
National,NA,1999,44,2454,NA,NA,3.91198,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-11-01,0,60,34,2,NA,NA,0,0,0,0
National,NA,1999,45,2576,NA,NA,5.74534,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-11-08,0,82,66,0,NA,NA,0,0,0,0
National,NA,1999,46,2862,NA,NA,8.07128,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-11-15,0,137,94,0,NA,NA,0,0,0,0
National,NA,1999,47,2709,NA,NA,10.5574,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-11-22,0,131,154,1,NA,NA,0,0,0,0
National,NA,1999,48,3845,NA,NA,13.7061,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-11-29,0,207,320,0,NA,NA,0,0,0,0
National,NA,1999,49,4422,NA,NA,19.109,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-12-06,0,189,653,1,NA,NA,0,0,2,0
National,NA,1999,50,5597,NA,NA,23.3339,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-12-13,0,284,1017,4,NA,NA,0,0,1,0
National,NA,1999,51,5575,NA,NA,30.9596,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-12-20,0,341,1382,1,NA,NA,0,0,2,0
National,NA,1999,52,7323,NA,NA,29.3732,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,1999-12-27,0,376,1768,4,NA,NA,0,0,3,0
National,NA,2000,1,8423,NA,NA,24.9674,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-01-03,0,378,1722,1,NA,NA,0,0,2,0
National,NA,2000,2,7722,NA,NA,21.3028,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-01-10,0,464,1179,2,NA,NA,0,0,0,0
National,NA,2000,3,6242,NA,NA,16.7254,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-01-17,0,302,737,3,NA,NA,0,0,2,0
National,NA,2000,4,5482,NA,NA,12.6779,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-01-24,0,244,443,5,NA,NA,0,0,3,0
National,NA,2000,5,4550,NA,NA,10.6593,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-01-31,0,153,321,1,NA,NA,0,0,10,0
National,NA,2000,6,4059,NA,NA,10.1503,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-02-07,0,126,275,4,NA,NA,0,0,7,0
National,NA,2000,7,3523,NA,NA,7.46523,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-02-14,0,69,178,6,NA,NA,0,0,10,0
National,NA,2000,8,3142,NA,NA,6.36537,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-02-21,0,41,132,9,NA,NA,0,0,18,0
National,NA,2000,9,2698,NA,NA,3.70645,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-02-28,0,26,60,5,NA,NA,0,0,9,0
National,NA,2000,10,2195,NA,NA,3.41686,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-03-06,0,18,29,6,NA,NA,0,0,22,0
National,NA,2000,11,1960,NA,NA,2.70408,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-03-13,0,7,22,5,NA,NA,0,0,19,0
National,NA,2000,12,1879,NA,NA,1.75625,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-03-20,0,1,16,3,NA,NA,0,0,13,0
National,NA,2000,13,1708,NA,NA,1.22951,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-03-27,0,3,8,3,NA,NA,0,0,7,0
National,NA,2000,14,1506,NA,NA,1.26162,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-04-03,0,1,8,4,NA,NA,0,0,6,0
National,NA,2000,15,1294,NA,NA,1.70015,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-04-10,0,0,8,5,NA,NA,0,0,9,0
National,NA,2000,16,1212,NA,NA,1.89769,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-04-17,0,5,10,5,NA,NA,0,0,3,0
National,NA,2000,17,1108,NA,NA,1.44404,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-04-24,0,0,9,4,NA,NA,0,0,3,0
National,NA,2000,18,1061,NA,NA,0.942507,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-05-01,0,0,2,6,NA,NA,0,0,2,0
National,NA,2000,19,947,NA,NA,0.211193,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-05-08,0,0,1,1,NA,NA,0,0,0,0
National,NA,2000,20,865,NA,NA,0.231214,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-05-15,0,0,0,2,NA,NA,0,0,0,0
National,NA,2000,21,772,NA,NA,0.777202,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-05-22,0,0,2,2,NA,NA,0,0,2,0
National,NA,2000,22,620,NA,NA,0.483871,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-05-29,0,0,2,0,NA,NA,0,0,1,0
National,NA,2000,23,666,NA,NA,0.45045,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-06-05,0,0,1,2,NA,NA,0,0,0,0
National,NA,2000,24,680,NA,NA,0.147059,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-06-12,0,0,0,1,NA,NA,0,0,0,0
National,NA,2000,25,565,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-06-19,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,26,551,NA,NA,0.181488,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-06-26,0,0,0,1,NA,NA,0,0,0,0
National,NA,2000,27,26,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-07-03,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,28,41,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-07-10,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,29,28,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-07-17,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,30,5,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-07-24,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,31,1,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-07-31,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,32,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-08-07,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,33,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-08-14,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,34,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-08-21,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,35,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-08-28,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,36,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-09-04,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,37,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-09-11,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,38,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-09-18,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,39,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-09-25,0,0,0,0,NA,NA,0,0,0,0
National,NA,2000,40,1387,NA,NA,0.0720981,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-10-02,0,0,0,1,NA,NA,0,0,0,0
National,NA,2000,41,1490,NA,NA,0.268456,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-10-09,0,0,2,0,NA,NA,0,0,2,0
National,NA,2000,42,1691,NA,NA,0.236546,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-10-16,0,0,1,2,NA,NA,0,0,1,0
National,NA,2000,43,1683,NA,NA,0.831848,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-10-23,0,3,2,2,NA,NA,0,0,7,0
National,NA,2000,44,1964,NA,NA,0.814664,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-10-30,0,1,2,3,NA,NA,0,0,10,0
National,NA,2000,45,1862,NA,NA,1.98711,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-11-06,0,1,5,7,NA,NA,0,0,24,0
National,NA,2000,46,2183,NA,NA,1.96977,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-11-13,0,1,12,13,NA,NA,0,0,17,0
National,NA,2000,47,2201,NA,NA,3.49841,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-11-20,0,2,31,24,NA,NA,0,0,20,0
National,NA,2000,48,2505,NA,NA,3.91218,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-11-27,0,1,30,36,NA,NA,0,0,31,0
National,NA,2000,49,2841,NA,NA,5.66702,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-12-04,0,3,66,41,NA,NA,0,0,51,0
National,NA,2000,50,3275,NA,NA,6.90076,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-12-11,0,3,107,55,NA,NA,0,0,61,0
National,NA,2000,51,3370,NA,NA,11.6914,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-12-18,0,2,175,103,NA,NA,0,0,114,0
National,NA,2000,52,3310,NA,NA,13.8671,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2000-12-25,0,0,209,132,NA,NA,0,0,118,0
National,NA,2001,1,3821,NA,NA,13.3735,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-01-01,0,5,192,167,NA,NA,0,0,147,0
National,NA,2001,2,4563,NA,NA,17.7953,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-01-08,0,5,329,275,NA,NA,0,0,203,0
National,NA,2001,3,5121,NA,NA,22.1051,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-01-15,0,2,500,373,NA,NA,0,0,257,0
National,NA,2001,4,5729,NA,NA,23.2152,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-01-22,0,5,550,489,NA,NA,0,0,286,0
National,NA,2001,5,5914,NA,NA,20.9334,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-01-29,0,1,455,524,NA,NA,0,0,258,0
National,NA,2001,6,5619,NA,NA,18.9891,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-02-05,0,3,291,587,NA,NA,0,0,186,0
National,NA,2001,7,4920,NA,NA,15.4268,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-02-12,0,4,184,470,NA,NA,0,0,101,0
National,NA,2001,8,4571,NA,NA,13.9357,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-02-19,0,5,121,437,NA,NA,0,0,74,0
National,NA,2001,9,4321,NA,NA,11.4557,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-02-26,0,7,70,377,NA,NA,0,0,41,0
National,NA,2001,10,3793,NA,NA,7.19747,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-03-05,0,1,39,197,NA,NA,0,0,36,0
National,NA,2001,11,3368,NA,NA,5.90855,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-03-12,0,2,21,152,NA,NA,0,0,24,0
National,NA,2001,12,3132,NA,NA,5.77905,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-03-19,0,3,19,153,NA,NA,0,0,6,0
National,NA,2001,13,2788,NA,NA,4.3759,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-03-26,0,1,9,96,NA,NA,0,0,16,0
National,NA,2001,14,2386,NA,NA,3.26907,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-04-02,0,0,5,68,NA,NA,0,0,5,0
National,NA,2001,15,2020,NA,NA,2.22772,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-04-09,0,1,7,37,NA,NA,0,0,0,0
National,NA,2001,16,1825,NA,NA,2.57534,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-04-16,0,0,1,44,NA,NA,0,0,2,0
National,NA,2001,17,1640,NA,NA,1.28049,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-04-23,0,0,0,21,NA,NA,0,0,0,0
National,NA,2001,18,1528,NA,NA,0.589005,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-04-30,0,0,1,8,NA,NA,0,0,0,0
National,NA,2001,19,1359,NA,NA,0.515085,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-05-07,0,0,1,6,NA,NA,0,0,0,0
National,NA,2001,20,1317,NA,NA,0.683371,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-05-14,0,0,0,9,NA,NA,0,0,0,0
National,NA,2001,21,1125,NA,NA,0.0888889,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-05-21,0,0,1,0,NA,NA,0,0,0,0
National,NA,2001,22,977,NA,NA,0.204708,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-05-28,0,0,2,0,NA,NA,0,0,0,0
National,NA,2001,23,523,NA,NA,0.19120500000000001,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-06-04,0,0,0,0,NA,NA,0,0,1,0
National,NA,2001,24,38,NA,NA,2.63158,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-06-11,0,0,1,0,NA,NA,0,0,0,0
National,NA,2001,25,50,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-06-18,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,26,52,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-06-25,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,27,23,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-07-02,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,28,37,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-07-09,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,29,22,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-07-16,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,30,26,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-07-23,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,31,24,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-07-30,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,32,24,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-08-06,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,33,43,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-08-13,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,34,34,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-08-20,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,35,16,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-08-27,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,36,19,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-09-03,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,37,9,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-09-10,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,38,7,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-09-17,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,39,0,NA,NA,0,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-09-24,0,0,0,0,NA,NA,0,0,0,0
National,NA,2001,40,1154,NA,NA,0.693241,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-10-01,0,4,3,1,NA,NA,0,0,0,0
National,NA,2001,41,1415,NA,NA,0.353357,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-10-08,0,2,3,0,NA,NA,0,0,0,0
National,NA,2001,42,1468,NA,NA,0.544959,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-10-15,0,3,5,0,NA,NA,0,0,0,0
National,NA,2001,43,1583,NA,NA,1.07391,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-10-22,0,9,8,0,NA,NA,0,0,0,0
National,NA,2001,44,1704,NA,NA,0.762911,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-10-29,0,6,6,0,NA,NA,0,0,1,0
National,NA,2001,45,1843,NA,NA,0.705372,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-11-05,0,12,1,0,NA,NA,0,0,0,0
National,NA,2001,46,2096,NA,NA,2.19466,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-11-12,0,37,8,1,NA,NA,0,0,0,0
National,NA,2001,47,2052,NA,NA,1.60819,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-11-19,0,25,5,3,NA,NA,0,0,0,0
National,NA,2001,48,2401,NA,NA,3.08205,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-11-26,0,50,23,1,NA,NA,0,0,0,0
National,NA,2001,49,2331,NA,NA,3.5607,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-12-03,0,34,43,5,NA,NA,0,0,1,0
National,NA,2001,50,2434,NA,NA,4.60148,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-12-10,0,39,69,2,NA,NA,0,0,2,0
National,NA,2001,51,2915,NA,NA,5.7976,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-12-17,0,44,118,4,NA,NA,0,0,3,0
National,NA,2001,52,2621,NA,NA,8.39374,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-12-24,0,51,168,1,NA,NA,0,0,0,0
National,NA,2002,1,3531,NA,NA,9.74228,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2001-12-31,0,108,234,2,NA,NA,0,0,0,0
National,NA,2002,2,3900,NA,NA,13.8462,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-01-07,0,144,390,6,NA,NA,0,0,0,0
National,NA,2002,3,4696,NA,NA,19.7402,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-01-14,0,268,653,5,NA,NA,0,0,1,0
National,NA,2002,4,5816,NA,NA,21.3721,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-01-21,0,387,840,12,NA,NA,0,0,4,0
National,NA,2002,5,6466,NA,NA,22.7962,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-01-28,0,450,997,24,NA,NA,0,0,3,0
National,NA,2002,6,7191,NA,NA,22.7924,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-02-04,0,613,1001,19,NA,NA,0,0,6,0
National,NA,2002,7,7572,NA,NA,23.8642,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-02-11,0,615,1160,28,NA,NA,0,0,4,0
National,NA,2002,8,7358,NA,NA,24.9117,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-02-18,0,538,1216,68,NA,NA,0,0,11,0
National,NA,2002,9,6217,NA,NA,22.921,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-02-25,0,384,947,86,NA,NA,0,0,8,0
National,NA,2002,10,5368,NA,NA,21.1811,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-03-04,0,264,730,136,NA,NA,0,0,7,0
National,NA,2002,11,4337,NA,NA,18.5151,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-03-11,0,156,475,166,NA,NA,0,0,6,0
National,NA,2002,12,3763,NA,NA,15.1209,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-03-18,0,103,254,210,NA,NA,0,0,2,0
National,NA,2002,13,3332,NA,NA,13.7455,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-03-25,0,44,127,284,NA,NA,0,0,3,0
National,NA,2002,14,2660,NA,NA,12.406,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-04-01,0,20,72,235,NA,NA,0,0,3,0
National,NA,2002,15,2329,NA,NA,10.863,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-04-08,0,17,40,192,NA,NA,0,0,4,0
National,NA,2002,16,2001,NA,NA,13.0935,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-04-15,0,18,12,226,NA,NA,0,0,6,0
National,NA,2002,17,1820,NA,NA,8.57143,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-04-22,0,9,8,138,NA,NA,0,0,1,0
National,NA,2002,18,1643,NA,NA,10.2252,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-04-29,0,11,7,149,NA,NA,0,0,1,0
National,NA,2002,19,1655,NA,NA,8.76133,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-05-06,0,0,4,140,NA,NA,0,0,1,0
National,NA,2002,20,1467,NA,NA,5.99864,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-05-13,0,0,1,86,NA,NA,0,0,1,0
National,NA,2002,21,1302,NA,NA,4.91551,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2002-05-20,0,0,3,61,NA,NA,0,0,0,0
